ID	age	sex	investigator	location	shockamplitude	roomtemperature	counterbalance	opponent	trialnr	blink	blinktime	click_check	shock_check	shock_count	shock_ratio	current_time	coreTrialStart	RT	accuracy	marker	iti	ind_time	cond_threat_count	shock_threat_count	startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:27.931257	2384.734	0	0	onset	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:28.041959	2384.843	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:28.154660	2384.968	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:28.267356	2385.078	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:28.379058	2385.187	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:28.490764	2385.296	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:28.603460	2385.406	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:28.716156	2385.515	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:28.828855	2385.64	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:28.941554	2385.75	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:29.054253	2385.859	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:29.167949	2385.968	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:29.280657	2386.093	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:29.393346	2386.203	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:29.506045	2386.312	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:29.619743	2386.421	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:29.730450	2386.531	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:29.843143	2386.656	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:29.956841	2386.765	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:30.069538	2386.875	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:30.182236	2386.984	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:30.294937	2387.109	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:30.406637	2387.218	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:30.519338	2387.328	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:30.632036	2387.437	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:30.741741	2387.546	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:30.854446	2387.656	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:30.968135	2387.781	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:31.079837	2387.89	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:31.192535	2388.0	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:31.305234	2388.109	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:31.417939	2388.218	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:31.530634	2388.343	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:31.642333	2388.453	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:31.755032	2388.562	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:31.868727	2388.671	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:32.007357	2388.812	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:32.121053	2388.921	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:32.234748	2389.046	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:32.348447	2389.156	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:32.461146	2389.265	0	0	anticipation	3	0.5	0	0	iti_startle
48	22	female	8	Probraum	2.5	20	2	gunmanbw	ex	black.PNG	60	0	0	0	0	04/05/22:18:03:32.573843	2389.375	0	0	anticipation	3	0.5	0	0	iti_startle
